\ell, cls, \sigma_\ell
1.163000000000000000e+03 5.321646401129202092e-03 2.113785855356264520e-03
1.164000000000000000e+03 5.468170715536550645e-03 2.109387841896100037e-03
1.165000000000000000e+03 5.186952700870897659e-03 2.104940332909366763e-03
1.166000000000000000e+03 5.035240878096140793e-03 2.100436035226483852e-03
1.167000000000000000e+03 5.176937937738731663e-03 2.095881650235320408e-03
1.168000000000000000e+03 5.144398006173101640e-03 2.091276862884509924e-03
1.169000000000000000e+03 4.945733420334440765e-03 2.086628339488536335e-03
1.170000000000000000e+03 5.161291280071159115e-03 2.081928747552270770e-03
1.171000000000000000e+03 5.306651106559675049e-03 2.077184728579752233e-03
1.172000000000000000e+03 4.990387716042151561e-03 2.072395920273032138e-03
1.173000000000000000e+03 4.942254762030700785e-03 2.067561950767456830e-03
1.174000000000000000e+03 5.013428009073905151e-03 2.062682438569906230e-03
1.175000000000000000e+03 4.774937422521281782e-03 2.057756992493982827e-03
1.176000000000000000e+03 4.979330174375558825e-03 2.052792192666262616e-03
1.177000000000000000e+03 4.755667630748484573e-03 2.047787626115417023e-03
1.178000000000000000e+03 4.782604994939478223e-03 2.042735891434340357e-03
1.179000000000000000e+03 4.940081127334019009e-03 2.037650518134638718e-03
1.180000000000000000e+03 4.946061191623901503e-03 2.032524086729072671e-03
1.181000000000000000e+03 4.842100188558808548e-03 2.027356149197751065e-03
1.182000000000000000e+03 4.603336530810277216e-03 2.022153228116765986e-03
1.183000000000000000e+03 4.851906581544301010e-03 2.016914858826934775e-03
1.184000000000000000e+03 4.721548776267665490e-03 2.011640568778968671e-03
1.185000000000000000e+03 4.890140538703253298e-03 2.006329877473396733e-03
1.186000000000000000e+03 4.465402965139235285e-03 2.000982296394049169e-03
1.187000000000000000e+03 4.567839476420435842e-03 1.995604312348685325e-03
1.188000000000000000e+03 4.472423257101368517e-03 1.990195424590014781e-03
1.189000000000000000e+03 4.794870216616233319e-03 1.984755125249292648e-03
1.190000000000000000e+03 4.578434952751087375e-03 1.979275911366177795e-03
1.191000000000000000e+03 4.570850315913640299e-03 1.973778224343553100e-03
1.192000000000000000e+03 4.459468128095328034e-03 1.968247562600825527e-03
1.193000000000000000e+03 4.297517568680471467e-03 1.962690383600891510e-03
1.194000000000000000e+03 4.639883343334871846e-03 1.957113146767934086e-03
1.195000000000000000e+03 4.278712980025791042e-03 1.951508317435826341e-03
1.196000000000000000e+03 4.526085863772264656e-03 1.945875346150051670e-03
1.197000000000000000e+03 4.419029593477961752e-03 1.940220681104102684e-03
1.198000000000000000e+03 4.176703887167571537e-03 1.934550775722839637e-03
1.199000000000000000e+03 4.204312219499026573e-03 1.928858069323617468e-03
1.200000000000000000e+03 4.383684413483014859e-03 1.923141996812358740e-03
1.201000000000000000e+03 4.528538610432092382e-03 1.917409046693461724e-03
1.202000000000000000e+03 4.303502167889275247e-03 1.911658865200296931e-03
1.203000000000000000e+03 4.268635953459225425e-03 1.905891136339580303e-03
1.204000000000000000e+03 4.264131928966953707e-03 1.900112567614825393e-03
1.205000000000000000e+03 4.221053966951104908e-03 1.894315813420208074e-03
1.206000000000000000e+03 4.194834082420444317e-03 1.888507580339394802e-03
1.207000000000000000e+03 4.106835459662227204e-03 1.882687546695601842e-03
1.208000000000000000e+03 4.124675900059712914e-03 1.876862431707834603e-03
1.209000000000000000e+03 4.142239733270003561e-03 1.871031919208014822e-03
1.210000000000000000e+03 4.134037053650264915e-03 1.865188635965532018e-03
1.211000000000000000e+03 4.218405384416879997e-03 1.859339303809907570e-03
1.212000000000000000e+03 4.102482413426594351e-03 1.853490659814088955e-03
1.213000000000000000e+03 3.823664739284364684e-03 1.847635320998558062e-03
1.214000000000000000e+03 4.006329237843134390e-03 1.841780028139066707e-03
1.215000000000000000e+03 4.136274863327649501e-03 1.835931539066042737e-03
1.216000000000000000e+03 3.979219043962566212e-03 1.830075379606053423e-03
1.217000000000000000e+03 4.065113297372116054e-03 1.824225385888195595e-03
1.218000000000000000e+03 3.969254218484454672e-03 1.818381245738583118e-03
1.219000000000000000e+03 3.790796186447137599e-03 1.812542644934394404e-03
1.220000000000000000e+03 4.003477926455328330e-03 1.806702162610487883e-03
1.221000000000000000e+03 3.918729979958600514e-03 1.800880794455811829e-03
1.222000000000000000e+03 3.852969369395074350e-03 1.795056906441155160e-03
1.223000000000000000e+03 3.826209530377607405e-03 1.789251523823648252e-03
1.224000000000000000e+03 3.905606789181467840e-03 1.783450102909522059e-03
1.225000000000000000e+03 3.877266567558852219e-03 1.777666583917365210e-03
1.226000000000000000e+03 3.833180896218506793e-03 1.771893536211933008e-03
1.227000000000000000e+03 3.649457743061011207e-03 1.766137793417897010e-03
1.228000000000000000e+03 3.761803133161167184e-03 1.760399061255287900e-03
1.229000000000000000e+03 3.747491718381972328e-03 1.754684200391564081e-03
1.230000000000000000e+03 3.599787834863762016e-03 1.748985770792296952e-03
1.231000000000000000e+03 3.775147440983033040e-03 1.743303475962193353e-03
1.232000000000000000e+03 3.751283066432587951e-03 1.737644192177750053e-03
1.233000000000000000e+03 3.888952219983127408e-03 1.732014818728499529e-03
1.234000000000000000e+03 3.752867778951089837e-03 1.726400722991954613e-03
1.235000000000000000e+03 3.466455018233439728e-03 1.720815988848493428e-03
1.236000000000000000e+03 3.564438867655150486e-03 1.715253156824106352e-03
1.237000000000000000e+03 3.370585990452641938e-03 1.709719149206967914e-03
1.238000000000000000e+03 3.576694554925109824e-03 1.704213703447728231e-03
1.239000000000000000e+03 3.404903962967032426e-03 1.698736557289625641e-03
1.240000000000000000e+03 3.412444600996315802e-03 1.693287448905188980e-03
1.241000000000000000e+03 3.457599608608727219e-03 1.687873342457118326e-03
1.242000000000000000e+03 3.350253903971255574e-03 1.682493994330513725e-03
1.243000000000000000e+03 3.392121917641941278e-03 1.677141924923971662e-03
1.244000000000000000e+03 3.414723530845131024e-03 1.671824117542461581e-03
1.245000000000000000e+03 3.200048806760930238e-03 1.666540330998159862e-03
1.246000000000000000e+03 3.504239068078738965e-03 1.661297578169751389e-03
1.247000000000000000e+03 3.356521855638241580e-03 1.656088377778111315e-03
1.248000000000000000e+03 3.479226633404934599e-03 1.650919755634876543e-03
1.249000000000000000e+03 3.146018525670945132e-03 1.645784222246533639e-03
1.250000000000000000e+03 3.400580024533853517e-03 1.640696090491718150e-03
1.251000000000000000e+03 3.258991442420269835e-03 1.635640636467056413e-03
1.252000000000000000e+03 3.466247388186974310e-03 1.630625096319517813e-03
1.253000000000000000e+03 3.307866828428034523e-03 1.625656764879850492e-03
1.254000000000000000e+03 3.351017862423475054e-03 1.620728371590195128e-03
1.255000000000000000e+03 3.209101337714454286e-03 1.615847224954772374e-03
1.256000000000000000e+03 3.170345381183538053e-03 1.611013351562101811e-03
1.257000000000000000e+03 3.038531131342531166e-03 1.606226779896390185e-03
1.258000000000000000e+03 3.170716276005104261e-03 1.601487540411372082e-03
1.259000000000000000e+03 3.362852484060668661e-03 1.596788350850000988e-03
1.260000000000000000e+03 3.055922096093898876e-03 1.592151190055064334e-03
1.261000000000000000e+03 2.969097201587303243e-03 1.587554150534486921e-03
1.262000000000000000e+03 3.070705546245677559e-03 1.583011911975062145e-03
1.263000000000000000e+03 2.921383564895698413e-03 1.578524525898724728e-03
1.264000000000000000e+03 3.030619161760705980e-03 1.574084712569492244e-03
1.265000000000000000e+03 2.971538792663736862e-03 1.569699852644856333e-03
1.266000000000000000e+03 3.045207218924007257e-03 1.565362663642133048e-03
1.267000000000000000e+03 3.018489908999832938e-03 1.561087877414086330e-03
1.268000000000000000e+03 2.889803685816897012e-03 1.556868217062307028e-03
1.269000000000000000e+03 3.038859091366108347e-03 1.552703742704588915e-03
1.270000000000000000e+03 3.042656910905584822e-03 1.548594515780301641e-03
1.271000000000000000e+03 3.177063380514750287e-03 1.544540599027826536e-03
1.272000000000000000e+03 2.897638817785419801e-03 1.540549408267297788e-03
1.273000000000000000e+03 2.953274772634020655e-03 1.536613659929803553e-03
1.274000000000000000e+03 3.003699063374773610e-03 1.532732684389814977e-03
1.275000000000000000e+03 2.905691595939139792e-03 1.528913903911752756e-03
1.276000000000000000e+03 2.914510486245317812e-03 1.525155181951653657e-03
1.277000000000000000e+03 2.820036529551505234e-03 1.521456588187187564e-03
1.278000000000000000e+03 2.911185866237478610e-03 1.517818192460586302e-03
1.279000000000000000e+03 2.750411897694337183e-03 1.514240064701369943e-03
1.280000000000000000e+03 2.972972582505517287e-03 1.510723010575871833e-03
1.281000000000000000e+03 2.792955891000151007e-03 1.507267099828396920e-03
1.282000000000000000e+03 2.860678521737416036e-03 1.503872401889876911e-03
1.283000000000000000e+03 2.835571106115056684e-03 1.500538985785200476e-03
1.284000000000000000e+03 2.817539238672620277e-03 1.497266920038149316e-03
1.285000000000000000e+03 2.821222715869315615e-03 1.494057007864867418e-03
1.286000000000000000e+03 2.740180459961941411e-03 1.490908580875322442e-03
1.287000000000000000e+03 2.795503829373178605e-03 1.487822440359694428e-03
1.288000000000000000e+03 2.778779091126002462e-03 1.484797916404647852e-03
1.289000000000000000e+03 2.796723612307216306e-03 1.481835073385726238e-03
1.290000000000000000e+03 2.727826834059783514e-03 1.478935442991184982e-03
1.291000000000000000e+03 2.643077794611241142e-03 1.476097617687896491e-03
1.292000000000000000e+03 2.717015903735389183e-03 1.473321658073500082e-03
1.293000000000000000e+03 2.625268758326194853e-03 1.470607623334856031e-03
1.294000000000000000e+03 2.711985907582035223e-03 1.467956304010980531e-03
1.295000000000000000e+03 2.703739190525780624e-03 1.465365557575642498e-03
1.296000000000000000e+03 2.660243350465843915e-03 1.462836904944778095e-03
1.297000000000000000e+03 2.691854391112222938e-03 1.460368935603887633e-03
1.298000000000000000e+03 2.578661261344137191e-03 1.457962434278306388e-03
1.299000000000000000e+03 2.563489211598919768e-03 1.455615990247887976e-03
1.300000000000000000e+03 2.684736747933857276e-03 1.453329655255480250e-03
1.301000000000000000e+03 2.743468649504238362e-03 1.451103475748884110e-03
1.302000000000000000e+03 2.652832025750144138e-03 1.448936753101472304e-03
1.303000000000000000e+03 2.589867112370473640e-03 1.446828785759660726e-03
1.304000000000000000e+03 2.728394719642238033e-03 1.444778873049260568e-03
1.305000000000000000e+03 2.632835922975823844e-03 1.442788496239290298e-03
1.306000000000000000e+03 2.614858286443637759e-03 1.440854771944262295e-03
1.307000000000000000e+03 2.736814236523979829e-03 1.438978454123602917e-03
1.308000000000000000e+03 2.705686317294017564e-03 1.437158842816293764e-03
1.309000000000000000e+03 2.620396130020498805e-03 1.435395239584224322e-03
1.310000000000000000e+03 2.689082622427905415e-03 1.433686224469658127e-03
1.311000000000000000e+03 2.652048785465780257e-03 1.432032549924906360e-03
1.312000000000000000e+03 2.600948033783252733e-03 1.430432799174260767e-03
1.313000000000000000e+03 2.681817564094127280e-03 1.428886281728918278e-03
1.314000000000000000e+03 2.578833677499056849e-03 1.427392309537038996e-03
1.315000000000000000e+03 2.665164905559515643e-03 1.425950197156315843e-03
1.316000000000000000e+03 2.510085975118156801e-03 1.424559261922293254e-03
1.317000000000000000e+03 2.556415777860325013e-03 1.423218824112079325e-03
1.318000000000000000e+03 2.623756822920504835e-03 1.421928207103116378e-03
1.319000000000000000e+03 2.616521074429253250e-03 1.420686737526683820e-03
1.320000000000000000e+03 2.604389091657582922e-03 1.419493031423206021e-03
1.321000000000000000e+03 2.458684558341134654e-03 1.418347138450706119e-03
1.322000000000000000e+03 2.642423413389481581e-03 1.417248395927109966e-03
1.323000000000000000e+03 2.606683214749483217e-03 1.416194723378475786e-03
1.324000000000000000e+03 2.659375217254072218e-03 1.415186182180064355e-03
1.325000000000000000e+03 2.577231002166248224e-03 1.414221416344093544e-03
1.326000000000000000e+03 2.445659640781997976e-03 1.413299786144575024e-03
1.327000000000000000e+03 2.525609569237461695e-03 1.412420656327370442e-03
1.328000000000000000e+03 2.459043111061035534e-03 1.411582691096417708e-03
1.329000000000000000e+03 2.678042489025611074e-03 1.410784564063645398e-03
1.330000000000000000e+03 2.495218304284598822e-03 1.410026363886252498e-03
1.331000000000000000e+03 2.810676457746930871e-03 1.409306776338686623e-03
1.332000000000000000e+03 2.570105024313598489e-03 1.408623796839652761e-03
1.333000000000000000e+03 2.731939499268334209e-03 1.407978231835562300e-03
1.334000000000000000e+03 2.681686366883237298e-03 1.407368092032971509e-03
1.335000000000000000e+03 2.496721246845017440e-03 1.406792099948918091e-03
1.336000000000000000e+03 2.515209921062847107e-03 1.406250378864655742e-03
1.337000000000000000e+03 2.550994438665308943e-03 1.405740970720296837e-03
1.338000000000000000e+03 2.527848999084597245e-03 1.405264010864768973e-03
1.339000000000000000e+03 2.579864256696513293e-03 1.404817561217713189e-03
1.340000000000000000e+03 2.438739774936593725e-03 1.404400389633537550e-03
1.341000000000000000e+03 2.557245611541193210e-03 1.404012651825009171e-03
1.342000000000000000e+03 2.616917081729940378e-03 1.403652442159046380e-03
1.343000000000000000e+03 2.533418128509476019e-03 1.403319242882540997e-03
1.344000000000000000e+03 2.604246377043258325e-03 1.403011172936520371e-03
1.345000000000000000e+03 2.477539418891925010e-03 1.402728416747891409e-03
1.346000000000000000e+03 2.675267130054364249e-03 1.402469113801302521e-03
1.347000000000000000e+03 2.515778897707134955e-03 1.402232780517978809e-03
1.348000000000000000e+03 2.586710396858957466e-03 1.402017581074845335e-03
1.349000000000000000e+03 2.546429649916424291e-03 1.401823728350472340e-03
1.350000000000000000e+03 2.619589757076645157e-03 1.401649406918755890e-03
1.351000000000000000e+03 2.539198857767756452e-03 1.401494135749102371e-03
1.352000000000000000e+03 2.430904161974000409e-03 1.401356641565712751e-03
1.353000000000000000e+03 2.597927742075678993e-03 1.401237647100479810e-03
1.354000000000000000e+03 2.720088270674315706e-03 1.401129157077408245e-03
1.355000000000000000e+03 2.522201970841162193e-03 1.401040634610238372e-03
1.356000000000000000e+03 2.466866493824021456e-03 1.400965446306540445e-03
1.357000000000000000e+03 2.682325282347483662e-03 1.400903676005301650e-03
1.358000000000000000e+03 2.530801347391408666e-03 1.400855407936677172e-03
1.359000000000000000e+03 2.470867045927085340e-03 1.400814096449552130e-03
1.360000000000000000e+03 2.408111327600191004e-03 1.400779869617583672e-03
1.361000000000000000e+03 2.544623426587195453e-03 1.400752855577347151e-03
1.362000000000000000e+03 2.535294084150500372e-03 1.400739769240907321e-03
1.363000000000000000e+03 2.557441278260600467e-03 1.400727550445622508e-03
1.364000000000000000e+03 2.558484326693742129e-03 1.400722928092951744e-03
1.365000000000000000e+03 2.679366071814143473e-03 1.400726029440917944e-03
1.366000000000000000e+03 2.662376832171657690e-03 1.400723922893767470e-03
1.367000000000000000e+03 2.571882333186763930e-03 1.400729850480654081e-03
1.368000000000000000e+03 2.612847202807373499e-03 1.400737437116133643e-03
1.369000000000000000e+03 2.603579866209299130e-03 1.400740364087160739e-03
1.370000000000000000e+03 2.559907432730029915e-03 1.400751784864949718e-03
1.371000000000000000e+03 2.532416871714913802e-03 1.400752448617466209e-03
1.372000000000000000e+03 2.586261684941273693e-03 1.400755492156595915e-03
1.373000000000000000e+03 2.655938102856695432e-03 1.400754648758935393e-03
1.374000000000000000e+03 2.737548027242558274e-03 1.400750122247949696e-03
1.375000000000000000e+03 2.618904785859608748e-03 1.400735713017734873e-03
1.376000000000000000e+03 2.566440108505621282e-03 1.400718051180600138e-03
1.377000000000000000e+03 2.609746429402085965e-03 1.400697335389085221e-03
1.378000000000000000e+03 2.581638339897690537e-03 1.400667402096304357e-03
1.379000000000000000e+03 2.568187025226327091e-03 1.400628487372441782e-03
1.380000000000000000e+03 2.710194628745815366e-03 1.400574491781183400e-03
1.381000000000000000e+03 2.603086826876834479e-03 1.400518326789396660e-03
1.382000000000000000e+03 2.605258992406411008e-03 1.400447568390202503e-03
1.383000000000000000e+03 2.504213346149790614e-03 1.400362483308820963e-03
1.384000000000000000e+03 2.660194648976615776e-03 1.400263335345738923e-03
1.385000000000000000e+03 2.566045828764664406e-03 1.400156652178660309e-03
1.386000000000000000e+03 2.565394005144237821e-03 1.400036398896824762e-03
1.387000000000000000e+03 2.566014895250239101e-03 1.399896589834203264e-03
1.388000000000000000e+03 2.564604223160795674e-03 1.399743743725986346e-03
1.389000000000000000e+03 2.549893969050922530e-03 1.399571894098105077e-03
1.390000000000000000e+03 2.661594498081511998e-03 1.399387527495041987e-03
1.391000000000000000e+03 2.669947957170349696e-03 1.399184696178696870e-03
1.392000000000000000e+03 2.593827496702377517e-03 1.398963676877516523e-03
1.393000000000000000e+03 2.654688127824665882e-03 1.398730908447207155e-03
1.394000000000000000e+03 2.687720458888954826e-03 1.398474316615656030e-03
1.395000000000000000e+03 2.615337096636729565e-03 1.398194203521882246e-03
1.396000000000000000e+03 2.681666971579622395e-03 1.397896996692946960e-03
1.397000000000000000e+03 2.582583248528456769e-03 1.397582954242478732e-03
1.398000000000000000e+03 2.641569981590514461e-03 1.397240117912484578e-03
1.399000000000000000e+03 2.617264886628396358e-03 1.396880997348777867e-03
1.400000000000000000e+03 2.568249520938036077e-03 1.396493672078487867e-03
1.401000000000000000e+03 2.612403823329634625e-03 1.396090576340043620e-03
1.402000000000000000e+03 2.603375156091171025e-03 1.395659723361204318e-03
1.403000000000000000e+03 2.746605551540692511e-03 1.395207341285130669e-03
1.404000000000000000e+03 2.682315435880261358e-03 1.394733571284953151e-03
1.405000000000000000e+03 2.690794095315470185e-03 1.394232522470990757e-03
1.406000000000000000e+03 2.543232244467794837e-03 1.393704360771111719e-03
1.407000000000000000e+03 2.601979682739969085e-03 1.393149247763209031e-03
1.408000000000000000e+03 2.619919450899443284e-03 1.392573337940645334e-03
1.409000000000000000e+03 2.619034322684108285e-03 1.391964779417495914e-03
1.410000000000000000e+03 2.646874736522788086e-03 1.391335705289880589e-03
1.411000000000000000e+03 2.581311045984734012e-03 1.390674295435203591e-03
1.412000000000000000e+03 2.630225226123375157e-03 1.389986676491041309e-03
1.413000000000000000e+03 2.586348417689301581e-03 1.389267035531261329e-03
1.414000000000000000e+03 2.568435010235670373e-03 1.388521469908459132e-03
1.415000000000000000e+03 2.502759120301890211e-03 1.387744175920181634e-03
1.416000000000000000e+03 2.531323890793928458e-03 1.386941222144867864e-03
1.417000000000000000e+03 2.614569504765306123e-03 1.386106813414345442e-03
1.418000000000000000e+03 2.676518183287433534e-03 1.385246990026922555e-03
1.419000000000000000e+03 2.548282007119657966e-03 1.384355964660451653e-03
1.420000000000000000e+03 2.478173141550035329e-03 1.383433864640007480e-03
1.421000000000000000e+03 2.522569197613074021e-03 1.382480811728486244e-03
1.422000000000000000e+03 2.632206816958943419e-03 1.381496922103790312e-03
1.423000000000000000e+03 2.549772696548708098e-03 1.380488166882154390e-03
1.424000000000000000e+03 2.732778176547861343e-03 1.379442922006304242e-03
1.425000000000000000e+03 2.733293397099328167e-03 1.378367155360073681e-03
1.426000000000000000e+03 2.483206634252132974e-03 1.377260960547074765e-03
1.427000000000000000e+03 2.685900951159204530e-03 1.376118595621922186e-03
1.428000000000000000e+03 2.684863285444668343e-03 1.374945987179632123e-03
1.429000000000000000e+03 2.438770178665268171e-03 1.373743211200720944e-03
1.430000000000000000e+03 2.604178738486955143e-03 1.372510337898119170e-03
1.431000000000000000e+03 2.462357718883867019e-03 1.371241630021354137e-03
1.432000000000000000e+03 2.802856689038332304e-03 1.369942961189142897e-03
1.433000000000000000e+03 2.583546252106580336e-03 1.368608595201259914e-03
1.434000000000000000e+03 2.520288724118583540e-03 1.367244379780304525e-03
1.435000000000000000e+03 2.480390526770072726e-03 1.365844579064512659e-03
1.436000000000000000e+03 2.504969678748049204e-03 1.364415015451171274e-03
1.437000000000000000e+03 2.614534403201048893e-03 1.362949952712529111e-03
1.438000000000000000e+03 2.481331962456150182e-03 1.361449429981842919e-03
1.439000000000000000e+03 2.616007349259983402e-03 1.359919232518312995e-03
1.440000000000000000e+03 2.606948933456814006e-03 1.358359369606446749e-03
1.441000000000000000e+03 2.529769631152039774e-03 1.356764102175919305e-03
1.442000000000000000e+03 2.500035046069467963e-03 1.355133442768632207e-03
1.443000000000000000e+03 2.575897046267743278e-03 1.353467396989766923e-03
1.444000000000000000e+03 2.479485585581766259e-03 1.351771691287004295e-03
1.445000000000000000e+03 2.536462357510965021e-03 1.350040580486402703e-03
1.446000000000000000e+03 2.510152062698673813e-03 1.348274049820881795e-03
1.447000000000000000e+03 2.525032892868604977e-03 1.346477792168895805e-03
1.448000000000000000e+03 2.364120102480599464e-03 1.344646056050292785e-03
1.449000000000000000e+03 2.502965916565653027e-03 1.342778806214592249e-03
1.450000000000000000e+03 2.413734585720596869e-03 1.340881703334862937e-03
1.451000000000000000e+03 2.443838019053731509e-03 1.338954693414341193e-03
1.452000000000000000e+03 2.450859506864765114e-03 1.336992044471381176e-03
1.453000000000000000e+03 2.455518442363327676e-03 1.334993730081803203e-03
1.454000000000000000e+03 2.434346613902905500e-03 1.332965406283025209e-03
1.455000000000000000e+03 2.454883730877864892e-03 1.330907023588692728e-03
1.456000000000000000e+03 2.642506325101346646e-03 1.328818526323019295e-03
1.457000000000000000e+03 2.388888435936060289e-03 1.326699852616832799e-03
1.458000000000000000e+03 2.492549507457444274e-03 1.324545255619711702e-03
1.459000000000000000e+03 2.403050200870508919e-03 1.322360344468917872e-03
1.460000000000000000e+03 2.493626092570274018e-03 1.320145038215047879e-03
1.461000000000000000e+03 2.398176844832787622e-03 1.317899249683791418e-03
1.462000000000000000e+03 2.535746077308654017e-03 1.315622885464763593e-03
1.463000000000000000e+03 2.332831153461404662e-03 1.313315845898411442e-03
1.464000000000000000e+03 2.385794729832999266e-03 1.310978025060818408e-03
1.465000000000000000e+03 2.375191281788297144e-03 1.308609310746229387e-03
1.466000000000000000e+03 2.295786821055356263e-03 1.306215249217183242e-03
1.467000000000000000e+03 2.255930804471222885e-03 1.303790048782498857e-03
1.468000000000000000e+03 2.307315782985883915e-03 1.301339241547304609e-03
1.469000000000000000e+03 2.313389493817515422e-03 1.298857026172648733e-03
1.470000000000000000e+03 2.313683121232933820e-03 1.296343259691547711e-03
1.471000000000000000e+03 2.423626100821809140e-03 1.293809114705754808e-03
1.472000000000000000e+03 2.347307848904984801e-03 1.291243112249792005e-03
1.473000000000000000e+03 2.268985814493216634e-03 1.288645090969676825e-03
1.474000000000000000e+03 2.261864036007163979e-03 1.286026204106357259e-03
1.475000000000000000e+03 2.324448085152855913e-03 1.283374956811156233e-03
1.476000000000000000e+03 2.230459668799861152e-03 1.280702491074684488e-03
1.477000000000000000e+03 2.308453191303329322e-03 1.278002961530836810e-03
1.478000000000000000e+03 2.224025959128751381e-03 1.275276177634837929e-03
1.479000000000000000e+03 2.175525693814762355e-03 1.272527605861373517e-03
1.480000000000000000e+03 2.196109780252464543e-03 1.269751383063538524e-03
1.481000000000000000e+03 2.246758220046842468e-03 1.266952966400886841e-03
1.482000000000000000e+03 2.222828005411099130e-03 1.264126480078459156e-03
1.483000000000000000e+03 2.188992112440912331e-03 1.261277372342730968e-03
1.484000000000000000e+03 2.156361600457446653e-03 1.258411091303199454e-03
1.485000000000000000e+03 2.197133971751443187e-03 1.255516075528929172e-03
1.486000000000000000e+03 2.229086797304951576e-03 1.252603433252348630e-03
1.487000000000000000e+03 2.363921753998610240e-03 1.249661586181282985e-03
1.488000000000000000e+03 2.160558537543120182e-03 1.246701638897541658e-03
1.489000000000000000e+03 2.207806453776519490e-03 1.243723350966870547e-03
1.490000000000000000e+03 2.126671379073586873e-03 1.240717956884291977e-03
1.491000000000000000e+03 2.189549333365903728e-03 1.237693720170650541e-03
1.492000000000000000e+03 2.154228199527486766e-03 1.234649248781790731e-03
1.493000000000000000e+03 2.142327975733977850e-03 1.231584850167412792e-03
1.494000000000000000e+03 2.111868533168878657e-03 1.228500258860121480e-03
1.495000000000000000e+03 2.234940137344635161e-03 1.225396343226947639e-03
1.496000000000000000e+03 2.186497665429194305e-03 1.222273399440003275e-03
1.497000000000000000e+03 2.167858360909814559e-03 1.219132290113982475e-03
1.498000000000000000e+03 2.219457617681212368e-03 1.215972735001446484e-03
1.499000000000000000e+03 2.182000567341773299e-03 1.212795590538603280e-03
1.500000000000000000e+03 2.274373114937611184e-03 1.209601140216198063e-03
